img_id,GT_timestamp,saved_time%_TP,timestamp_FPvsTP,saved_time%_withFP,confusion_matrix
1-1@run1@NO_TPs,0 True Positives,36 True Negatives,0 False Positives,26 False Negatives
1-1@run2@1-1@run2@21.0Map.png,35,40.0,0,40.0,15 TP/ 21 TN/ ,0 FP/ 0 FN
8-2@run1@8-2@run1@7.0Map.png,11,36.36363636363637,0,36.36363636363637,5 TP/ 7 TN/ ,0 FP/ 0 FN
number_of_runs,14
AVG_PERC_SEC_SAVED_WITH_TP,34.954678841233466
AVG_PERC_SEC_SAVED_WITH_FP,39.07032509973686
AVG_PERC_SEC_SAVED_WITH_FN,35.97508700449877
8-3@run1@8-3@run1@6.0Map.png,11,45.45454545454545,0,45.45454545454545,6 TP/ 5 TN/ ,0 FP/ 1 FN
number_of_runs,15
AVG_PERC_SEC_SAVED_WITH_TP,35.6546699487876
AVG_PERC_SEC_SAVED_WITH_FP,39.49593979005744
AVG_PERC_SEC_SAVED_WITH_FN,37.21311150722916
8-4@run1@8-4@run1@9.0Map.png,11,18.181818181818183,0,18.181818181818183,3 TP/ 9 TN/ ,0 FP/ 0 FN
number_of_runs,16
AVG_PERC_SEC_SAVED_WITH_TP,34.56261671335201
AVG_PERC_SEC_SAVED_WITH_FP,38.16380718954248
AVG_PERC_SEC_SAVED_WITH_FN,36.023655674390966
9-0@run1@9-0@run1@4.0Map.png,7,42.857142857142854,0,42.857142857142854,4 TP/ 4 TN/ ,0 FP/ 0 FN
number_of_runs,17
AVG_PERC_SEC_SAVED_WITH_TP,35.05053001592794
AVG_PERC_SEC_SAVED_WITH_FP,38.43988575822486
AVG_PERC_SEC_SAVED_WITH_FN,36.42562550867049
9-1@run1@9-1@run1@3.0Map.png,7,57.14285714285714,0,57.14285714285714,5 TP/ 3 TN/ ,0 FP/ 0 FN
number_of_runs,18
AVG_PERC_SEC_SAVED_WITH_TP,36.27788152297956
AVG_PERC_SEC_SAVED_WITH_FP,39.47893972403776
AVG_PERC_SEC_SAVED_WITH_FN,37.57658282168086
9-3@run1@9-3@run1@12.0Map.png,15,20.0,10vs12,33.33333333333333,4 TP/ 11 TN/ ,1 FP/ 0 FN
number_of_runs,19
AVG_PERC_SEC_SAVED_WITH_TP,35.42115091650695
AVG_PERC_SEC_SAVED_WITH_FP,39.15548675610595
AVG_PERC_SEC_SAVED_WITH_FN,36.651499515276605
10-0@run1@10-0@run1@15.0Map.png,22,31.818181818181817,0,31.818181818181817,8 TP/ 15 TN/ ,0 FP/ 0 FN
number_of_runs,20
AVG_PERC_SEC_SAVED_WITH_TP,35.241002461590696
AVG_PERC_SEC_SAVED_WITH_FP,38.78862150920975
AVG_PERC_SEC_SAVED_WITH_FN,36.409833630421865
10-2@run1@10-2@run1@9.0Map.png,14,35.714285714285715,0,35.714285714285715,6 TP/ 9 TN/ ,0 FP/ 0 FN
number_of_runs,21
AVG_PERC_SEC_SAVED_WITH_TP,35.26353975933808
AVG_PERC_SEC_SAVED_WITH_FP,38.642224566594315
AVG_PERC_SEC_SAVED_WITH_FN,36.376712301082044
11-2@run1@11-2@run1@4.0Map.png,6,33.33333333333333,0,33.33333333333333,3 TP/ 4 TN/ ,0 FP/ 0 FN
number_of_runs,22
AVG_PERC_SEC_SAVED_WITH_TP,35.17580310361059
AVG_PERC_SEC_SAVED_WITH_FP,38.40091132871882
AVG_PERC_SEC_SAVED_WITH_FN,36.23837689345711
11-3@run1@11-3@run1@3.0Map.png,6,50.0,0,50.0,4 TP/ 3 TN/ ,0 FP/ 0 FN
number_of_runs,23
AVG_PERC_SEC_SAVED_WITH_TP,35.82033340345361
AVG_PERC_SEC_SAVED_WITH_FP,38.905219531818
AVG_PERC_SEC_SAVED_WITH_FN,36.836708332872014
13-1@run1@13-1@run1@5.0Map.png,8,37.5,4vs5,50.0,4 TP/ 4 TN/ ,1 FP/ 0 FN
number_of_runs,24
AVG_PERC_SEC_SAVED_WITH_TP,35.89031951164304
AVG_PERC_SEC_SAVED_WITH_FP,39.36750205132558
AVG_PERC_SEC_SAVED_WITH_FN,36.86434548566901
16-0@run1@16-0@run1@6.0Map.png,9,33.33333333333333,0,33.33333333333333,4 TP/ 6 TN/ ,0 FP/ 0 FN
number_of_runs,25
AVG_PERC_SEC_SAVED_WITH_TP,35.78804006451065
AVG_PERC_SEC_SAVED_WITH_FP,39.126135302605896
AVG_PERC_SEC_SAVED_WITH_FN,36.72310499957559
16-1@run1@16-1@run1@7.0Map.png,9,22.22222222222222,0,22.22222222222222,3 TP/ 6 TN/ ,0 FP/ 1 FN
number_of_runs,26
AVG_PERC_SEC_SAVED_WITH_TP,35.26627783980725
AVG_PERC_SEC_SAVED_WITH_FP,38.475984799514215
AVG_PERC_SEC_SAVED_WITH_FN,36.59272916625858
16-2@run1@16-2@run1@8.0Map.png,12,33.33333333333333,0,33.33333333333333,5 TP/ 8 TN/ ,0 FP/ 0 FN
number_of_runs,27
AVG_PERC_SEC_SAVED_WITH_TP,35.19468730253044
AVG_PERC_SEC_SAVED_WITH_FP,38.2855162266927
AVG_PERC_SEC_SAVED_WITH_FN,36.47201080207616
16-4@run1@16-4@run1@5.0Map.png,10,50.0,0,50.0,6 TP/ 5 TN/ ,0 FP/ 0 FN
number_of_runs,28
AVG_PERC_SEC_SAVED_WITH_TP,35.723448470297214
AVG_PERC_SEC_SAVED_WITH_FP,38.70389064716796
AVG_PERC_SEC_SAVED_WITH_FN,36.95515327343059
16-5@run1@16-5@run1@7.0Map.png,10,30.0,0,30.0,4 TP/ 7 TN/ ,0 FP/ 0 FN
number_of_runs,29
AVG_PERC_SEC_SAVED_WITH_TP,35.526088178218
AVG_PERC_SEC_SAVED_WITH_FP,38.40375648692079
AVG_PERC_SEC_SAVED_WITH_FN,36.715320401932985
16-7@run1@16-7@run1@5.0Map.png,8,37.5,0,37.5,4 TP/ 5 TN/ ,0 FP/ 0 FN
number_of_runs,30
AVG_PERC_SEC_SAVED_WITH_TP,35.591885238944066
AVG_PERC_SEC_SAVED_WITH_FP,38.3736312706901
AVG_PERC_SEC_SAVED_WITH_FN,36.74147638853522
16-8@run1@16-8@run1@7.0Map.png,10,30.0,0,30.0,4 TP/ 7 TN/ ,0 FP/ 0 FN
number_of_runs,31
AVG_PERC_SEC_SAVED_WITH_TP,35.411501844139416
AVG_PERC_SEC_SAVED_WITH_FP,38.1035141329259
AVG_PERC_SEC_SAVED_WITH_FN,36.524009408259886
24-0@run1@24-0@run1@23.0Map.png,32,28.125,0,28.125,10 TP/ 23 TN/ ,0 FP/ 0 FN
number_of_runs,32
AVG_PERC_SEC_SAVED_WITH_TP,35.18379866151006
AVG_PERC_SEC_SAVED_WITH_FP,37.791685566271966
AVG_PERC_SEC_SAVED_WITH_FN,36.261540364251765
24-2@run1@24-2@run1@6.0Map.png,9,33.33333333333333,4vs6,55.55555555555556,4 TP/ 4 TN/ ,2 FP/ 0 FN
number_of_runs,33
AVG_PERC_SEC_SAVED_WITH_TP,35.12772395459561
AVG_PERC_SEC_SAVED_WITH_FP,38.32998465685632
AVG_PERC_SEC_SAVED_WITH_FN,36.1728068178603
24-3@run1@24-3@run1@5.0Map.png,8,37.5,0,37.5,4 TP/ 5 TN/ ,0 FP/ 0 FN
number_of_runs,34
AVG_PERC_SEC_SAVED_WITH_TP,35.197496779460444
AVG_PERC_SEC_SAVED_WITH_FP,38.30557334341937
AVG_PERC_SEC_SAVED_WITH_FN,36.21184191145264
24-4@run1@24-4@run1@10.0Map.png,19,47.368421052631575,5vs10,73.68421052631578,10 TP/ 9 TN/ ,1 FP/ 0 FN
number_of_runs,35
AVG_PERC_SEC_SAVED_WITH_TP,35.54523747297962
AVG_PERC_SEC_SAVED_WITH_FP,39.31639154864498
AVG_PERC_SEC_SAVED_WITH_FN,36.53060131548633
24-6@run1@24-6@run1@5.0Map.png,8,37.5,0,37.5,4 TP/ 5 TN/ ,0 FP/ 0 FN
number_of_runs,36
AVG_PERC_SEC_SAVED_WITH_TP,35.59953643206352
AVG_PERC_SEC_SAVED_WITH_FP,39.26593622784929
AVG_PERC_SEC_SAVED_WITH_FN,36.557529056722814
26-1@run1@26-1@run1@6.0Map.png,11,45.45454545454545,0,45.45454545454545,6 TP/ 6 TN/ ,0 FP/ 0 FN
number_of_runs,37
AVG_PERC_SEC_SAVED_WITH_TP,35.86588802726574
AVG_PERC_SEC_SAVED_WITH_FP,39.43319593667891
AVG_PERC_SEC_SAVED_WITH_FN,36.79798895936667
31-2@run1@31-2@run1@5.0Map.png,8,37.5,0,37.5,4 TP/ 4 TN/ ,0 FP/ 1 FN
number_of_runs,38
AVG_PERC_SEC_SAVED_WITH_TP,35.90889097391664
AVG_PERC_SEC_SAVED_WITH_FP,39.38232235939789
AVG_PERC_SEC_SAVED_WITH_FN,37.14541030254124
32-D8@run1@32-D8@run1@6.0Map.png,9,33.33333333333333,4vs6,55.55555555555556,4 TP/ 4 TN/ ,2 FP/ 0 FN
number_of_runs,39
AVG_PERC_SEC_SAVED_WITH_TP,35.8428510344145
AVG_PERC_SEC_SAVED_WITH_FP,39.79702064647886
AVG_PERC_SEC_SAVED_WITH_FN,37.04766473922821
32-G7@run1@32-G7@run1@11.0Map.png,16,31.25,3vs11,81.25,6 TP/ 4 TN/ ,7 FP/ 0 FN
number_of_runs,40
AVG_PERC_SEC_SAVED_WITH_TP,35.72802975855414
AVG_PERC_SEC_SAVED_WITH_FP,40.833345130316886
AVG_PERC_SEC_SAVED_WITH_FN,36.9027231207475
32-G9@run1@32-G9@run1@5.0Map.png,6,16.666666666666664,0,16.666666666666664,2 TP/ 5 TN/ ,0 FP/ 0 FN
number_of_runs,41
AVG_PERC_SEC_SAVED_WITH_TP,35.26311846363006
AVG_PERC_SEC_SAVED_WITH_FP,40.24391394827664
AVG_PERC_SEC_SAVED_WITH_FN,36.40916076820895
32D-8@run1@32D-8@run1@6.0Map.png,8,25.0,5vs6,37.5,3 TP/ 5 TN/ ,1 FP/ 0 FN
number_of_runs,42
AVG_PERC_SEC_SAVED_WITH_TP,35.018758500210296
AVG_PERC_SEC_SAVED_WITH_FP,40.17858266379386
AVG_PERC_SEC_SAVED_WITH_FN,36.137514083251595
32G-9@run1@32G-9@run1@4.0Map.png,7,42.857142857142854,0,42.857142857142854,4 TP/ 4 TN/ ,0 FP/ 0 FN
number_of_runs,43
AVG_PERC_SEC_SAVED_WITH_TP,35.201046508511055
AVG_PERC_SEC_SAVED_WITH_FP,40.240874761313606
AVG_PERC_SEC_SAVED_WITH_FN,36.293784519853716
33-2@run1@33-2@run1@6.0Map.png,10,40.0,0,40.0,5 TP/ 5 TN/ ,0 FP/ 1 FN
number_of_runs,44
AVG_PERC_SEC_SAVED_WITH_TP,35.31011363331762
AVG_PERC_SEC_SAVED_WITH_FP,40.235400334920115
AVG_PERC_SEC_SAVED_WITH_FN,36.60528941712977
33-4@run1@33-4@run1@6.0Map.png,10,40.0,0,40.0,5 TP/ 5 TN/ ,0 FP/ 1 FN
number_of_runs,45
AVG_PERC_SEC_SAVED_WITH_TP,35.41433333035501
AVG_PERC_SEC_SAVED_WITH_FP,40.230169216366335
AVG_PERC_SEC_SAVED_WITH_FN,36.90294965230466
35-0@run1@35-0@run1@7.0Map.png,12,41.66666666666667,0,41.66666666666667,6 TP/ 7 TN/ ,0 FP/ 0 FN
number_of_runs,46
AVG_PERC_SEC_SAVED_WITH_TP,35.55025362027482
AVG_PERC_SEC_SAVED_WITH_FP,40.26139742180765
AVG_PERC_SEC_SAVED_WITH_FN,37.00650871783427
35-1@run1@35-1@run1@5.0Map.png,9,44.44444444444444,0,44.44444444444444,5 TP/ 5 TN/ ,0 FP/ 0 FN
number_of_runs,47
AVG_PERC_SEC_SAVED_WITH_TP,35.73949172291673
AVG_PERC_SEC_SAVED_WITH_FP,40.35039842228928
AVG_PERC_SEC_SAVED_WITH_FN,37.164762669464274
35-2@run1@35-2@run1@8.0Map.png,11,27.27272727272727,0,27.27272727272727,4 TP/ 8 TN/ ,0 FP/ 0 FN
number_of_runs,48
AVG_PERC_SEC_SAVED_WITH_TP,35.56310079687112
AVG_PERC_SEC_SAVED_WITH_FP,40.07794694000674
AVG_PERC_SEC_SAVED_WITH_FN,36.95867859869892
35-4@run1@35-4@run1@15.0Map.png,19,21.052631578947366,0,21.052631578947366,5 TP/ 13 TN/ ,0 FP/ 2 FN
number_of_runs,49
AVG_PERC_SEC_SAVED_WITH_TP,35.26696877201553
AVG_PERC_SEC_SAVED_WITH_FP,39.689675197944304
AVG_PERC_SEC_SAVED_WITH_FN,36.848888165427944
36-0@run1@36-0@run1@9.0Map.png,13,30.76923076923077,0,30.76923076923077,5 TP/ 9 TN/ ,0 FP/ 0 FN
number_of_runs,50
AVG_PERC_SEC_SAVED_WITH_TP,35.177014011959834
AVG_PERC_SEC_SAVED_WITH_FP,39.51126630937003
AVG_PERC_SEC_SAVED_WITH_FN,36.727295017504
36-1@run1@36-1@run1@9.0Map.png,12,25.0,0,25.0,4 TP/ 9 TN/ ,0 FP/ 0 FN
number_of_runs,51
AVG_PERC_SEC_SAVED_WITH_TP,34.97746471760768
AVG_PERC_SEC_SAVED_WITH_FP,39.22673167585297
AVG_PERC_SEC_SAVED_WITH_FN,36.49734805637647
36-2@run1@36-2@run1@11.0Map.png,14,21.428571428571427,0,21.428571428571427,4 TP/ 8 TN/ ,0 FP/ 3 FN
number_of_runs,52
AVG_PERC_SEC_SAVED_WITH_TP,34.716909077433904
AVG_PERC_SEC_SAVED_WITH_FP,38.88445936340525
AVG_PERC_SEC_SAVED_WITH_FN,36.61965180254505
36-3@run1@36-3@run1@11.0Map.png,16,31.25,0,31.25,6 TP/ 11 TN/ ,0 FP/ 0 FN
number_of_runs,53
AVG_PERC_SEC_SAVED_WITH_TP,34.6514956986144
AVG_PERC_SEC_SAVED_WITH_FP,38.740412960322125
AVG_PERC_SEC_SAVED_WITH_FN,36.51833761759137
36-5@run1@36-5@run1@10.0Map.png,14,28.57142857142857,0vs10,100.0,5 TP/ 9 TN/ ,1 FP/ 0 FN
number_of_runs,54
AVG_PERC_SEC_SAVED_WITH_TP,34.53890186292577
AVG_PERC_SEC_SAVED_WITH_FP,39.874849757353196
AVG_PERC_SEC_SAVED_WITH_FN,36.37117263525503
36-6@run1@36-6@run1@5.0Map.png,8,37.5,0,37.5,4 TP/ 5 TN/ ,0 FP/ 0 FN
number_of_runs,55
AVG_PERC_SEC_SAVED_WITH_TP,34.592740010872575
AVG_PERC_SEC_SAVED_WITH_FP,39.831670670855864
AVG_PERC_SEC_SAVED_WITH_FN,36.39169676915948
36-7@run1@36-7@run1@13.0Map.png,15,13.333333333333334,0,13.333333333333334,3 TP/ 12 TN/ ,0 FP/ 1 FN
number_of_runs,56
AVG_PERC_SEC_SAVED_WITH_TP,34.21310774877366
AVG_PERC_SEC_SAVED_WITH_FP,39.35848607554296
AVG_PERC_SEC_SAVED_WITH_FN,36.098987898281635
36-8@run1@36-8@run1@12.0Map.png,15,20.0,11vs12,26.666666666666668,4 TP/ 11 TN/ ,1 FP/ 0 FN
number_of_runs,57
AVG_PERC_SEC_SAVED_WITH_TP,33.96375498125131
AVG_PERC_SEC_SAVED_WITH_FP,39.135822577141624
AVG_PERC_SEC_SAVED_WITH_FN,35.816549514101254
37-0@run1@37-0@run1@6.0Map.png,8,25.0,0,25.0,3 TP/ 6 TN/ ,0 FP/ 0 FN
number_of_runs,58
AVG_PERC_SEC_SAVED_WITH_TP,33.80920748157457
AVG_PERC_SEC_SAVED_WITH_FP,38.89210149822539
AVG_PERC_SEC_SAVED_WITH_FN,35.63005728109951
37-1@run1@37-1@run1@6.0Map.png,10,40.0,0,40.0,5 TP/ 6 TN/ ,0 FP/ 0 FN
number_of_runs,59
AVG_PERC_SEC_SAVED_WITH_TP,33.91413616832754
AVG_PERC_SEC_SAVED_WITH_FP,38.910879438933435
AVG_PERC_SEC_SAVED_WITH_FN,35.70412410684359
37-2@run1@37-2@run1@8.0Map.png,11,27.27272727272727,0,27.27272727272727,4 TP/ 8 TN/ ,0 FP/ 0 FN
number_of_runs,60
AVG_PERC_SEC_SAVED_WITH_TP,33.80344602006753
AVG_PERC_SEC_SAVED_WITH_FP,38.716910236163336
AVG_PERC_SEC_SAVED_WITH_FN,35.563600826274985
37-3@run1@37-3@run1@11.0Map.png,16,31.25,0,31.25,6 TP/ 11 TN/ ,0 FP/ 0 FN
number_of_runs,61
AVG_PERC_SEC_SAVED_WITH_TP,33.761586249246754
AVG_PERC_SEC_SAVED_WITH_FP,38.59450187163607
AVG_PERC_SEC_SAVED_WITH_FN,35.492886058631136
37-4@run1@37-4@run1@8.0Map.png,13,38.46153846153847,0,38.46153846153847,6 TP/ 8 TN/ ,0 FP/ 0 FN
number_of_runs,62
AVG_PERC_SEC_SAVED_WITH_TP,33.83739193009017
AVG_PERC_SEC_SAVED_WITH_FP,38.59235730050546
AVG_PERC_SEC_SAVED_WITH_FN,35.540767549000606
37-5@run1@37-5@run1@10.0Map.png,16,37.5,9vs10,43.75,7 TP/ 9 TN/ ,1 FP/ 0 FN
number_of_runs,63
AVG_PERC_SEC_SAVED_WITH_TP,33.89552856612048
AVG_PERC_SEC_SAVED_WITH_FP,38.67422464494188
AVG_PERC_SEC_SAVED_WITH_FN,35.57186647679425
38-1@run1@38-1@run1@6.0Map.png,10,40.0,0,40.0,5 TP/ 6 TN/ ,0 FP/ 0 FN
number_of_runs,64
AVG_PERC_SEC_SAVED_WITH_TP,33.99091093227485
AVG_PERC_SEC_SAVED_WITH_FP,38.69493988486467
AVG_PERC_SEC_SAVED_WITH_FN,35.64105606309434
39-1@run1@39-1@run1@2.0Map.png,6,66.66666666666666,0,66.66666666666666,5 TP/ 2 TN/ ,0 FP/ 0 FN
number_of_runs,65
AVG_PERC_SEC_SAVED_WITH_TP,34.493614866650105
AVG_PERC_SEC_SAVED_WITH_FP,39.125274143046234
AVG_PERC_SEC_SAVED_WITH_FN,36.11837314930314
39-2@run1@39-2@run1@8.0Map.png,16,50.0,0,50.0,9 TP/ 8 TN/ ,0 FP/ 0 FN
number_of_runs,66
AVG_PERC_SEC_SAVED_WITH_TP,34.72856009594329
AVG_PERC_SEC_SAVED_WITH_FP,39.29004271663644
AVG_PERC_SEC_SAVED_WITH_FN,36.328700828859155
39-4@run1@39-4@run1@10.0Map.png,12,16.666666666666664,0,16.666666666666664,3 TP/ 6 TN/ ,0 FP/ 4 FN
number_of_runs,67
AVG_PERC_SEC_SAVED_WITH_TP,34.45897959699886
AVG_PERC_SEC_SAVED_WITH_FP,38.952380387532415
AVG_PERC_SEC_SAVED_WITH_FN,36.532750070219464
39-6@run1@39-6@run1@7.0Map.png,10,30.0,6vs7,40.0,4 TP/ 6 TN/ ,1 FP/ 0 FN
number_of_runs,68
AVG_PERC_SEC_SAVED_WITH_TP,34.39340636763123
AVG_PERC_SEC_SAVED_WITH_FP,38.967786558304
AVG_PERC_SEC_SAVED_WITH_FN,36.43668021624565
41-0@run1@41-0@run1@3.0Map.png,7,57.14285714285714,0,57.14285714285714,5 TP/ 3 TN/ ,0 FP/ 0 FN
number_of_runs,69
AVG_PERC_SEC_SAVED_WITH_TP,34.72310855277943
AVG_PERC_SEC_SAVED_WITH_FP,39.23119337836999
AVG_PERC_SEC_SAVED_WITH_FN,36.73676973692118
41-1@run1@41-1@run1@5.0Map.png,8,37.5,3vs5,62.5,4 TP/ 3 TN/ ,2 FP/ 0 FN
number_of_runs,70
AVG_PERC_SEC_SAVED_WITH_TP,34.76277843059687
AVG_PERC_SEC_SAVED_WITH_FP,39.56360490153613
AVG_PERC_SEC_SAVED_WITH_FN,36.747673026393734
41-2@run1@41-2@run1@4.0Map.png,6,33.33333333333333,0,33.33333333333333,3 TP/ 4 TN/ ,0 FP/ 0 FN
number_of_runs,71
AVG_PERC_SEC_SAVED_WITH_TP,34.74264540105795
AVG_PERC_SEC_SAVED_WITH_FP,39.47585459775863
AVG_PERC_SEC_SAVED_WITH_FN,36.69958373494218
44-0@run1@44-0@run1@2.0Map.png,4,50.0,0,50.0,3 TP/ 2 TN/ ,0 FP/ 0 FN
number_of_runs,72
AVG_PERC_SEC_SAVED_WITH_TP,34.954553103821034
AVG_PERC_SEC_SAVED_WITH_FP,39.622023283900866
AVG_PERC_SEC_SAVED_WITH_FN,36.884311738623545
50-1@run1@50-1@run1@8.0Map.png,11,27.27272727272727,0,27.27272727272727,4 TP/ 8 TN/ ,0 FP/ 0 FN
number_of_runs,73
AVG_PERC_SEC_SAVED_WITH_TP,34.84932261298413
AVG_PERC_SEC_SAVED_WITH_FP,39.45285484539164
AVG_PERC_SEC_SAVED_WITH_FN,36.75264619799483
50-2@run1@50-2@run1@11.0Map.png,12,8.333333333333332,0,8.333333333333332,2 TP/ 11 TN/ ,0 FP/ 0 FN
number_of_runs,74
AVG_PERC_SEC_SAVED_WITH_TP,34.4909984335294
AVG_PERC_SEC_SAVED_WITH_FP,39.03232077090437
AVG_PERC_SEC_SAVED_WITH_FN,36.36860142955346
51-0@run1@51-0@run1@3.0Map.png,6,50.0,0,50.0,4 TP/ 3 TN/ ,0 FP/ 0 FN
number_of_runs,75
AVG_PERC_SEC_SAVED_WITH_TP,34.69778512108234
AVG_PERC_SEC_SAVED_WITH_FP,39.17855649395898
AVG_PERC_SEC_SAVED_WITH_FN,36.55035341049275
54-00@run1@54-00@run1@4.0Map.png,6,33.33333333333333,0,33.33333333333333,3 TP/ 4 TN/ ,0 FP/ 0 FN
number_of_runs,76
AVG_PERC_SEC_SAVED_WITH_TP,34.679831808085645
AVG_PERC_SEC_SAVED_WITH_FP,39.101645662898115
AVG_PERC_SEC_SAVED_WITH_FN,36.508024198951176
54-3@run1@54-3@run1@4.0Map.png,7,42.857142857142854,0,42.857142857142854,4 TP/ 4 TN/ ,0 FP/ 0 FN
number_of_runs,77
AVG_PERC_SEC_SAVED_WITH_TP,34.78603065287859
AVG_PERC_SEC_SAVED_WITH_FP,39.15041835373246
AVG_PERC_SEC_SAVED_WITH_FN,36.590480285421194
54-4@run1@54-4@run1@7.0Map.png,8,12.5,5vs7,37.5,2 TP/ 5 TN/ ,2 FP/ 0 FN
number_of_runs,78
AVG_PERC_SEC_SAVED_WITH_TP,34.500312311175016
AVG_PERC_SEC_SAVED_WITH_FP,39.12925914406922
AVG_PERC_SEC_SAVED_WITH_FN,36.28162797406964
54-5@run1@54-5@run1@4.0Map.png,6,33.33333333333333,0,33.33333333333333,3 TP/ 4 TN/ ,0 FP/ 0 FN
number_of_runs,79
AVG_PERC_SEC_SAVED_WITH_TP,34.485540425379554
AVG_PERC_SEC_SAVED_WITH_FP,39.05589299456624
AVG_PERC_SEC_SAVED_WITH_FN,36.24430778874387
54-6@run1@54-6@run1@5.0Map.png,8,37.5,0,37.5,4 TP/ 5 TN/ ,0 FP/ 0 FN
number_of_runs,80
AVG_PERC_SEC_SAVED_WITH_TP,34.523221170062314
AVG_PERC_SEC_SAVED_WITH_FP,39.03644433213417
AVG_PERC_SEC_SAVED_WITH_FN,36.26000394138457
54-7@run1@54-7@run1@4.0Map.png,6,33.33333333333333,0,33.33333333333333,3 TP/ 3 TN/ ,0 FP/ 1 FN
number_of_runs,81
AVG_PERC_SEC_SAVED_WITH_TP,34.50853119676936
AVG_PERC_SEC_SAVED_WITH_FP,38.966035554371196
AVG_PERC_SEC_SAVED_WITH_FN,36.42963352235513
54-8@run1@54-8@run1@5.0Map.png,8,37.5,0,37.5,4 TP/ 4 TN/ ,0 FP/ 1 FN
number_of_runs,82
