,img_path,diff_perc,prediction,abs_error,mean_abs_error
11,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-5@run1@11.0Map.png,0.048892943573719,0.0,0.048892943573719,11.37469277773384
12,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-5@run1@12.0Map.png,0.048346653701387,0.0,0.048346653701387,11.37469277773384
13,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-5@run1@13.0Map.png,0.012837811999803,0.0,0.012837811999803,11.37469277773384
14,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-5@run1@14.0Map.png,0.0,0.0,0.0,11.37469277773384
15,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-6@run1@0Map.png,95.5898629052455,70.610756,24.97910698483534,11.37469277773384
16,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-6@run1@1.0Map.png,78.1173505247086,52.02975,26.08759970073399,11.37469277773384
17,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-6@run1@2.0Map.png,78.154512332065,51.40252,26.751993105990778,11.37469277773384
18,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-6@run1@3.0Map.png,43.0883077643941,34.207474,8.88083400951129,11.37469277773384
19,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-6@run1@4.0Map.png,9.06344166808043,13.33769,4.274248685313125,11.37469277773384
20,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-6@run1@5.0Map.png,0.909656414855029,0.0,0.909656414855029,11.37469277773384
21,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-6@run1@6.0Map.png,0.0,0.0,0.0,11.37469277773384
22,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-6@run1@7.0Map.png,0.0,0.0,0.0,11.37469277773384
23,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-6@run1@8.0Map.png,0.0,0.0,0.0,11.37469277773384
24,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@0Map.png,103.270662872857,73.1035,30.167162506646065,11.37469277773384
25,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@1.0Map.png,79.6280614814916,60.296124,19.331937976852927,11.37469277773384
26,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@2.0Map.png,71.8840619171443,49.450333,22.43372927554273,11.37469277773384
27,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@3.0Map.png,56.2544756510966,28.752354,27.502121982883708,11.37469277773384
28,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@4.0Map.png,56.2610104420514,28.84158,27.41943100479554,11.37469277773384
29,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@5.0Map.png,56.2645501204852,28.865376,27.39917460168637,11.37469277773384
30,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@6.0Map.png,41.3614147822417,34.067104,7.294310442642093,11.37469277773384
31,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@7.0Map.png,25.6798224715124,18.537466,7.142356422318063,11.37469277773384
32,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@8.0Map.png,13.1218602371585,13.2100935,0.08823326107147977,11.37469277773384
33,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@9.0Map.png,8.94041087498128,7.953662,0.9867489563411436,11.37469277773384
34,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@10.0Map.png,4.81614093365826,0.0,4.81614093365826,11.37469277773384
35,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-7@run1@11.0Map.png,3.76295045811607,0.0,3.76295045811607,11.37469277773384
36,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-7@run1@12.0Map.png,1.61354879991287,0.0,1.61354879991287,11.37469277773384
37,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-7@run1@13.0Map.png,1.27918532939431,0.0,1.27918532939431,11.37469277773384
38,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-7@run1@14.0Map.png,0.0,0.0,0.0,11.37469277773384
39,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-7@run1@15.0Map.png,0.0,0.0,0.0,11.37469277773384
40,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@0Map.png,106.621454960559,79.05701,27.564448124621507,11.37469277773384
41,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@1.0Map.png,102.229370697309,46.058475,56.17089520292423,11.37469277773384
42,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@2.0Map.png,85.632554587333,36.064194,49.56836086174707,11.37469277773384
43,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@3.0Map.png,75.0578189894563,19.25785,55.79996834248364,11.37469277773384
44,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@4.0Map.png,71.9797168016451,20.123528,51.85618927478963,11.37469277773384
45,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@5.0Map.png,60.2129789800649,20.987017,39.22596230220845,11.37469277773384
46,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@6.0Map.png,40.3653458479624,22.133121,18.232224357483886,11.37469277773384
47,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@7.0Map.png,32.6282610044987,17.164543,15.463717852643228,11.37469277773384
48,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@8.0Map.png,24.6528836630657,5.518791,19.134092464335232,11.37469277773384
49,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@9.0Map.png,18.3938599876401,10.038987,8.354872827911095,11.37469277773384
50,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@10.0Map.png,12.415228051048,10.874176,1.5410520256573754,11.37469277773384
51,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/36-8@run1@11.0Map.png,3.8663834863029,0.0,3.8663834863029,11.37469277773384
52,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-8@run1@12.0Map.png,0.249087175113951,0.0,0.249087175113951,11.37469277773384
53,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/36-8@run1@13.0Map.png,0.242610368827131,0.0,0.242610368827131,11.37469277773384
54,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-1@run1@0Map.png,98.2750596658711,60.51048,37.764580692482426,11.37469277773384
55,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-1@run1@1.0Map.png,78.3732100238664,47.9349,30.438311647401562,11.37469277773384
56,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-1@run1@2.0Map.png,54.7971360381862,25.538223,29.25891277158464,11.37469277773384
57,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-1@run1@3.0Map.png,34.1169451073986,27.736538,6.38040717404899,11.37469277773384
58,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-1@run1@4.0Map.png,15.4615155131265,15.610627,0.14911166125094155,11.37469277773384
59,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-1@run1@5.0Map.png,6.32368735083532,3.289253,3.0344343543906183,11.37469277773384
60,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-1@run1@6.0Map.png,1.94719570405728,0.0,1.94719570405728,11.37469277773384
61,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-1@run1@7.0Map.png,0.066825775656325,0.0,0.066825775656325,11.37469277773384
62,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-1@run1@8.0Map.png,0.030131264916468,0.0,0.030131264916468,11.37469277773384
63,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-1@run1@9.0Map.png,0.020883054892602,0.0,0.020883054892602,11.37469277773384
64,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-1@run1@10.0Map.png,0.0,0.0,0.0,11.37469277773384
65,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-2@run1@0Map.png,103.030733303324,69.198395,33.83233852793337,11.37469277773384
66,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-2@run1@1.0Map.png,77.0728288354697,33.61832,43.45450837038182,11.37469277773384
67,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-2@run1@2.0Map.png,69.0123229277754,21.620138,47.39218475944044,11.37469277773384
68,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-2@run1@3.0Map.png,43.8465419369262,14.109006,29.73753600888665,11.37469277773384
69,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-2@run1@4.0Map.png,39.1554308191016,10.84055,28.314880396433146,11.37469277773384
70,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-2@run1@5.0Map.png,28.3255138077817,21.305727,7.019786802776817,11.37469277773384
71,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-2@run1@6.0Map.png,4.80017159654269,6.850844,2.0506723098598982,11.37469277773384
72,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-2@run1@7.0Map.png,0.695449368446175,0.0,0.695449368446175,11.37469277773384
73,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-2@run1@8.0Map.png,0.055285505832168,0.0,0.055285505832168,11.37469277773384
74,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-2@run1@9.0Map.png,0.055285505832168,0.0,0.055285505832168,11.37469277773384
75,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-2@run1@10.0Map.png,0.0,0.0,0.0,11.37469277773384
76,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-2@run1@11.0Map.png,0.0,0.0,0.0,11.37469277773384
77,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-3@run1@0Map.png,96.8828444409806,42.511124,54.37172078375404,11.37469277773384
78,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-3@run1@1.0Map.png,71.4308909823635,45.24634,26.184549277041228,11.37469277773384
79,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-3@run1@2.0Map.png,57.7087818770479,37.007294,20.701488175876023,11.37469277773384
80,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-3@run1@3.0Map.png,36.1783588414664,23.511202,12.66715698294589,11.37469277773384
81,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-3@run1@4.0Map.png,7.65471307815458,6.2741103,1.3806027609243552,11.37469277773384
82,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-3@run1@5.0Map.png,2.63264716293056,3.7582135,1.1255663571194887,11.37469277773384
83,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-3@run1@6.0Map.png,0.985578406253146,2.881126,1.8955475207182895,11.37469277773384
84,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-3@run1@7.0Map.png,0.77547322376689,2.6673818,1.891908539691362,11.37469277773384
85,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-3@run1@8.0Map.png,0.045787991855583,2.7784672,2.7326791864891438,11.37469277773384
86,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-3@run1@9.0Map.png,0.045787991855583,2.7784672,2.7326791864891438,11.37469277773384
87,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-3@run1@10.0Map.png,0.008767913334048,2.7727306,2.7639626755789157,11.37469277773384
88,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-3@run1@11.0Map.png,0.0,2.7245588,2.7245588302612305,11.37469277773384
89,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-4@run1@0Map.png,104.60447289884,63.504387,41.10008599698453,11.37469277773384
90,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-4@run1@1.0Map.png,84.6439141579879,30.280432,54.36348241055137,11.37469277773384
91,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-4@run1@2.0Map.png,74.7173479623048,37.711876,37.005472046777456,11.37469277773384
92,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-4@run1@3.0Map.png,58.8516835287853,20.621065,38.23061838901479,11.37469277773384
93,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-4@run1@4.0Map.png,53.7339170061793,21.032255,32.701661833449805,11.37469277773384
94,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-4@run1@5.0Map.png,32.2393595284386,29.193356,3.0460039681358637,11.37469277773384
95,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-4@run1@6.0Map.png,21.1085037088405,29.540487,8.43198358058821,11.37469277773384
96,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-4@run1@7.0Map.png,6.230109098114,4.700727,1.5293821121826037,11.37469277773384
97,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/8-4@run1@8.0Map.png,4.09365596324595,2.1686914,1.9249645665326929,11.37469277773384
98,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-4@run1@9.0Map.png,0.0,0.0,0.0,11.37469277773384
99,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-4@run1@10.0Map.png,0.0,0.0,0.0,11.37469277773384
100,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/8-4@run1@11.0Map.png,0.0,0.0,0.0,11.37469277773384
101,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/9-0@run1@0Map.png,99.53446191052,68.298386,31.236076290402806,11.37469277773384
102,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/9-0@run1@1.0Map.png,59.7454655380895,24.350847,35.3946182938268,11.37469277773384
103,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/9-0@run1@2.0Map.png,24.418984280532,22.40958,2.0094040498191106,11.37469277773384
104,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/9-0@run1@3.0Map.png,7.96856106408706,5.4578476,2.5107134688722166,11.37469277773384
105,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/9-0@run1@4.0Map.png,0.103990326481258,0.0,0.103990326481258,11.37469277773384
106,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/9-0@run1@5.0Map.png,0.0,0.0,0.0,11.37469277773384
107,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/9-0@run1@6.0Map.png,0.0,0.0,0.0,11.37469277773384
108,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/9-0@run1@7.0Map.png,0.0,0.0,0.0,11.37469277773384
109,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-2@run1@0Map.png,104.670454047581,71.49247,33.17798425998335,11.37469277773384
110,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-2@run1@1.0Map.png,58.1243701897098,27.563913,30.560456844372887,11.37469277773384
111,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-2@run1@2.0Map.png,46.5468140727002,16.95923,29.587583649726568,11.37469277773384
112,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-2@run1@3.0Map.png,42.7142815416295,14.311872,28.40241001300401,11.37469277773384
113,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-2@run1@4.0Map.png,11.7517123537745,13.911842,2.1601299924169055,11.37469277773384
114,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-2@run1@5.0Map.png,1.84671330305376,0.0,1.84671330305376,11.37469277773384
115,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-2@run1@6.0Map.png,1.07925751756167,0.0,1.07925751756167,11.37469277773384
116,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-2@run1@7.0Map.png,0.124866735793671,0.0,0.124866735793671,11.37469277773384
117,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-2@run1@8.0Map.png,0.089816423991939,0.0,0.089816423991939,11.37469277773384
118,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-2@run1@9.0Map.png,0.0,0.0,0.0,11.37469277773384
119,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-2@run1@10.0Map.png,0.0,0.0,0.0,11.37469277773384
120,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-4@run1@0Map.png,97.4867093641425,67.05453,30.432182081427655,11.37469277773384
121,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-4@run1@1.0Map.png,64.8327682196827,32.206123,32.626644867631924,11.37469277773384
122,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-4@run1@2.0Map.png,46.5942483988447,18.839693,27.75455532938669,11.37469277773384
123,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-4@run1@3.0Map.png,17.2439197957219,21.826971,4.583051258355248,11.37469277773384
124,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/NOT_EXPLORED/33-4@run1@4.0Map.png,11.0314370630834,15.147125,4.115688181057225,11.37469277773384
125,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-4@run1@5.0Map.png,2.14659466700155,5.7829943,3.636399603323157,11.37469277773384
126,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-4@run1@6.0Map.png,0.118464565281092,0.0,0.118464565281092,11.37469277773384
127,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-4@run1@7.0Map.png,0.060697392105153,0.0,0.060697392105153,11.37469277773384
128,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-4@run1@8.0Map.png,0.029720791996316,0.0,0.029720791996316,11.37469277773384
129,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-4@run1@9.0Map.png,0.0,0.0,0.0,11.37469277773384
130,/home/aislab/Documents/StakanovThesis/robot-aware-exploration/Datasets/Labelled_Data/KTH+MIT/test/EXPLORED/33-4@run1@10.0Map.png,0.0,0.0,0.0,11.37469277773384
